,struc_id,resName1,seqNum1,SITE_ID,nuclearity,resName2,seqNum2,resName3,seqNum3,resName4,seqNum4,Set,pdb_name,MAHOMES_match,Enzyme,meta_site
262,1nu5_A,MN,372,1nu5_A_1,1,,,,,,,data,1nu5_A,match,False,1nu5_A_0
263,1nwp_A,ZN,401,1nwp_A_1,1,,,,,,,data,1nwp_A,match,False,1nwp_A_0
264,1nwp_A,ZN,402,1nwp_A_2,1,,,,,,,data,1nwp_A,match,False,1nwp_A_1
265,1nyr_A,ZN,1002,1nyr_A_1,1,,,,,,,data,1nyr_A,match,False,1nyr_A_1
266,1o6t_A,MG,1497,1o6t_A_0,1,,,,,,,data,1o6t_A,match,False,1o6t_A_0
267,1o9t_A,MG,1399,1o9t_A_0,1,,,,,,,data,1o9t_A,match,False,1o9t_A_0
268,1ohf_A,MG,1645,1ohf_A_0,1,,,,,,,data,1ohf_A,match,False,1ohf_A_0
269,1on1_A,MN,150,1on1_A_0,2,MN,151,,,,,data,1on1_A,match,False,1on1_A_0
270,1ons_A,ZN,451,1ons_A_0,1,,,,,,,data,1ons_A,match,False,1ons_A_0
271,1oqj_A,ZN,183,1oqj_A_0,1,,,,,,,data,1oqj_A,match,False,1oqj_A_0
272,1ot8_A,MG,502,1ot8_A_0,1,,,,,,,data,1ot8_A,match,False,1ot8_A_0
273,1ou8_A,MG,112,1ou8_A_0,1,,,,,,,data,1ou8_A,match,False,1ou8_A_0
274,1ovt_A,FE,689,1ovt_A_1,1,,,,,,,data,1ovt_A,match,False,1ovt_A_0
275,1p7a_A,ZN,38,1p7a_A_0,1,,,,,,,data,1p7a_A,match,False,1p7a_A_0
276,1paz_A,CU,124,1paz_A_0,1,,,,,,,data,1paz_A,match,False,1paz_A_0
277,1pcx_A,ZN,950,1pcx_A_0,1,,,,,,,data,1pcx_A,match,False,1pcx_A_0
278,1pdx_A,FES,107,1pdx_A_0,2,FES,107,,,,,data,1pdx_A,partial,False,1pdx_A_0
279,1pi1_A,ZN,196,1pi1_A_0,1,,,,,,,data,1pi1_A,match,False,1pi1_A_0
280,1pi6_A,ZN,650,1pi6_A_0,1,,,,,,,data,1pi6_A,match,False,1pi6_A_0
281,1pmy_A,CU,124,1pmy_A_0,1,,,,,,,data,1pmy_A,match,False,1pmy_A_0
282,1pq4_A,ZN,1002,1pq4_A_0,1,,,,,,,data,1pq4_A,match,False,1pq4_A_0
283,1pt6_A,MG,500,1pt6_A_0,1,,,,,,,data,1pt6_A,match,False,1pt6_A_0
284,1pxe_A,ZN,64,1pxe_A_0,1,,,,,,,data,1pxe_A,match,False,1pxe_A_0
285,1py2_B,ZN,601,1py2_B_0,1,,,,,,,data,1py2_B,match,False,1py2_B_0
286,1pyc_A,ZN,127,1pyc_A_0,2,ZN,128,,,,,data,1pyc_A,match,False,1pyc_A_0
287,1pzw_A,ZN,100,1pzw_A_0,1,,,,,,,data,1pzw_A,match,False,1pzw_A_0
288,1q0a_A,ZN,401,1q0a_A_0,2,ZN,402,,,,,data,1q0a_A,match,False,1q0a_A_0
289,1q0a_A,ZN,405,1q0a_A_1,1,,,,,,,data,1q0a_A,match,False,1q0a_A_1
290,1q1n_A,ZN,1501,1q1n_A_0,1,,,,,,,data,1q1n_A,match,False,1q1n_A_0
291,1q4q_A,ZN,604,1q4q_A_0,1,,,,,,,data,1q4q_A,match,False,1q4q_A_0
292,1q5w_A,ZN,32,1q5w_A_0,1,,,,,,,data,1q5w_A,match,False,1q5w_A_0
293,1q9u_A,ZN,407,1q9u_A_2,1,,,,,,,data,1q9u_A,partial,False,1q9u_A_0
294,1q9u_A,ZN,412,1q9u_A_3,1,,,,,,,data,1q9u_A,match,False,1q9u_A_1
295,1q9u_A,ZN,413,1q9u_A_4,1,,,,,,,data,1q9u_A,partial,False,1q9u_A_2
296,1qhq_A,CU,141,1qhq_A_0,1,,,,,,,data,1qhq_A,match,False,1qhq_A_0
297,1qvn_A,ZN,701,1qvn_A_0,1,,,,,,,data,1qvn_A,match,False,1qvn_A_0
298,1r03_A,MG,301,1r03_A_0,1,,,,,,,data,1r03_A,match,False,1r03_A_0
299,1r03_A,MG,310,1r03_A_4,1,,,,,,,data,1r03_A,match,False,1r03_A_1
300,1r37_A,ZN,400,1r37_A_1,1,,,,,,,data,1r37_A,match,False,1r37_A_0
301,1r5x_B,ZN,122,1r5x_B_0,1,,,,,,,data,1r5x_B,match,False,1r5x_B_0
302,1r8m_E,MN,253,1r8m_E_0,1,,,,,,,data,1r8m_E,match,False,1r8m_E_0
303,1r8u_B,ZN,440,1r8u_B_0,1,,,,,,,data,1r8u_B,match,False,1r8u_B_0
304,1r8u_B,ZN,441,1r8u_B_1,1,,,,,,,data,1r8u_B,match,False,1r8u_B_1
305,1r8u_B,ZN,442,1r8u_B_2,1,,,,,,,data,1r8u_B,match,False,1r8u_B_2
306,1r9p_A,ZN,135,1r9p_A_0,1,,,,,,,data,1r9p_A,match,False,1r9p_A_0
307,1rfh_A,ZN,1,1rfh_A_0,1,,,,,,,data,1rfh_A,match,False,1rfh_A_0
308,1rfh_A,ZN,2,1rfh_A_1,1,,,,,,,data,1rfh_A,match,False,1rfh_A_1
309,1rgd_A,ZN,73,1rgd_A_1,1,,,,,,,data,1rgd_A,match,False,1rgd_A_0
310,1rir_B,MN,251,1rir_B_0,1,,,,,,,data,1rir_B,match,False,1rir_B_0
311,1rjw_C,ZN,401,1rjw_C_0,1,,,,,,,data,1rjw_C,match,False,1rjw_C_0
312,1rly_A,ZN,61,1rly_A_0,1,,,,,,,data,1rly_A,match,False,1rly_A_0
313,1rm8_A,ZN,501,1rm8_A_1,1,,,,,,,data,1rm8_A,match,False,1rm8_A_1
314,1rmd_A,ZN,117,1rmd_A_0,2,ZN,118,,,,,data,1rmd_A,match,False,1rmd_A_0
315,1rmd_A,ZN,119,1rmd_A_1,1,,,,,,,data,1rmd_A,match,False,1rmd_A_1
316,1rmd_A,ZN,120,1rmd_A_2,1,,,,,,,data,1rmd_A,match,False,1rmd_A_2
317,1rni_A,ZN,256,1rni_A_0,1,,,,,,,data,1rni_A,match,False,1rni_A_0
318,1ros_B,ZN,501,1ros_B_1,1,,,,,,,data,1ros_B,match,False,1ros_B_0
319,1rp0_A,ZN,500,1rp0_A_0,1,,,,,,,data,1rp0_A,match,False,1rp0_A_0
320,1rur_L,ZN,601,1rur_L_0,1,,,,,,,data,1rur_L,match,False,1rur_L_0
321,1rut_X,ZN,601,1rut_X_0,1,,,,,,,data,1rut_X,match,False,1rut_X_0
322,1rxr_A,ZN,214,1rxr_A_1,1,,,,,,,data,1rxr_A,match,False,1rxr_A_0
323,1ryo_A,FE,329,1ryo_A_0,1,,,,,,,data,1ryo_A,match,False,1ryo_A_0
324,1s7d_A,ZN,204,1s7d_A_3,1,,,,,,,data,1s7d_A,match,False,1s7d_A_0
325,1sbj_A,MG,162,1sbj_A_0,1,,,,,,,data,1sbj_A,match,False,1sbj_A_0
326,1sbj_A,MG,163,1sbj_A_1,1,,,,,,,data,1sbj_A,match,False,1sbj_A_1
327,1sdd_B,CU,2190,1sdd_B_0,1,,,,,,,data,1sdd_B,match,False,1sdd_B_0
328,1se0_A,ZN,201,1se0_A_0,1,,,,,,,data,1se0_A,match,False,1se0_A_0
329,1sf8_C,NI,700,1sf8_C_0,1,,,,,,,data,1sf8_C,match,False,1sf8_C_0
330,1shw_A,ZN,1001,1shw_A_0,1,,,,,,,data,1shw_A,match,False,1shw_A_0
331,1si1_A,FE,321,1si1_A_0,1,,,,,,,data,1si1_A,match,False,1si1_A_0
332,1sl5_A,MG,403,1sl5_A_0,1,,,,,,,data,1sl5_A,match,False,1sl5_A_0
333,1sum_B,FE,237,1sum_B_1,2,FE,238,,,,,data,1sum_B,partial,False,1sum_B_0
334,1sum_B,FE,239,1sum_B_2,1,,,,,,,data,1sum_B,partial,False,1sum_B_1
335,1sum_B,FE,240,1sum_B_3,3,FE,241,FE,242,,,data,1sum_B,match,False,1sum_B_2
336,1sum_B,NI,301,1sum_B_4,1,,,,,,,data,1sum_B,partial,False,1sum_B_3
337,1svm_A,ZN,700,1svm_A_0,1,,,,,,,data,1svm_A,match,False,1svm_A_0
338,1sw1_A,ZN,404,1sw1_A_2,1,,,,,,,data,1sw1_A,match,False,1sw1_A_0
339,1t4w_A,ZN,201,1t4w_A_0,1,,,,,,,data,1t4w_A,match,False,1t4w_A_0
340,1t5l_A,ZN,660,1t5l_A_1,1,,,,,,,data,1t5l_A,match,False,1t5l_A_0
341,1t8h_A,ZN,275,1t8h_A_0,1,,,,,,,data,1t8h_A,match,False,1t8h_A_0
342,1taf_B,ZN,2001,1taf_B_0,1,,,,,,,data,1taf_B,match,False,1taf_B_0
343,1taf_B,ZN,2007,1taf_B_2,1,,,,,,,data,1taf_B,match,False,1taf_B_1
344,1tfi_A,ZN,51,1tfi_A_0,1,,,,,,,data,1tfi_A,match,False,1tfi_A_0
345,1tjl_A,ZN,200,1tjl_A_0,1,,,,,,,data,1tjl_A,match,False,1tjl_A_0
346,1tl4_A,CU,69,1tl4_A_0,1,,,,,,,data,1tl4_A,match,False,1tl4_A_0
347,1tu4_B,CO,2201,1tu4_B_0,1,,,,,,,data,1tu4_B,match,False,1tu4_B_0
348,1txl_A,ZN,216,1txl_A_0,1,,,,,,,data,1txl_A,match,False,1txl_A_0
349,1ty2_A,ZN,700,1ty2_A_0,1,,,,,,,data,1ty2_A,match,False,1ty2_A_0
350,1u19_A,ZN,962,1u19_A_2,1,,,,,,,data,1u19_A,match,False,1u19_A_0
351,1u5k_A,ZN,300,1u5k_A_0,1,,,,,,,data,1u5k_A,match,False,1u5k_A_0
352,1u5s_B,ZN,138,1u5s_B_0,1,,,,,,,data,1u5s_B,match,False,1u5s_B_0
353,1u5s_B,ZN,139,1u5s_B_1,1,,,,,,,data,1u5s_B,match,False,1u5s_B_1
354,1u9k_A,ZN,135,1u9k_A_0,1,,,,,,,data,1u9k_A,match,False,1u9k_A_0
355,1u9k_A,ZN,136,1u9k_A_1,1,,,,,,,data,1u9k_A,match,False,1u9k_A_1
356,1ue1_B,ZN,400,1ue1_B_0,1,,,,,,,data,1ue1_B,match,False,1ue1_B_0
357,1uku_A,CU,150,1uku_A_0,1,,,,,,,data,1uku_A,match,False,1uku_A_0
358,1ul4_A,ZN,138,1ul4_A_0,1,,,,,,,data,1ul4_A,match,False,1ul4_A_0
359,1ul4_A,ZN,139,1ul4_A_1,1,,,,,,,data,1ul4_A,match,False,1ul4_A_1
360,1ul5_A,ZN,221,1ul5_A_0,1,,,,,,,data,1ul5_A,match,False,1ul5_A_0
361,1ul5_A,ZN,222,1ul5_A_1,1,,,,,,,data,1ul5_A,match,False,1ul5_A_1
362,1ums_A,ZN,2,1ums_A_1,1,,,,,,,data,1ums_A,match,False,1ums_A_0
363,1uns_A,ZN,1238,1uns_A_1,1,,,,,,,data,1uns_A,match,False,1uns_A_0
364,1uqw_A,ZN,503,1uqw_A_3,1,,,,,,,data,1uqw_A,partial,False,1uqw_A_0
365,1uqw_A,ZN,504,1uqw_A_4,1,,,,,,,data,1uqw_A,partial,False,1uqw_A_1
366,1urj_A,ZN,2131,1urj_A_0,1,,,,,,,data,1urj_A,match,False,1urj_A_0
367,1uuf_A,ZN,401,1uuf_A_0,1,,,,,,,data,1uuf_A,match,False,1uuf_A_0
368,1uup_A,ZN,2222,1uup_A_0,1,,,,,,,data,1uup_A,match,False,1uup_A_0
369,1uwm_A,FES,1107,1uwm_A_0,2,FES,1107,,,,,data,1uwm_A,partial,False,1uwm_A_0
370,1v1f_A,MN,1210,1v1f_A_0,1,,,,,,,data,1v1f_A,match,False,1v1f_A_0
371,1v5n_A,ZN,201,1v5n_A_0,1,,,,,,,data,1v5n_A,match,False,1v5n_A_0
372,1v5n_A,ZN,401,1v5n_A_1,1,,,,,,,data,1v5n_A,match,False,1v5n_A_1
373,1v5r_A,ZN,201,1v5r_A_0,1,,,,,,,data,1v5r_A,match,False,1v5r_A_0
374,1v6g_A,ZN,201,1v6g_A_0,1,,,,,,,data,1v6g_A,match,False,1v6g_A_0
375,1v6g_A,ZN,401,1v6g_A_1,1,,,,,,,data,1v6g_A,match,False,1v6g_A_1
376,1v6m_C,MN,3238,1v6m_C_0,1,,,,,,,data,1v6m_C,match,False,1v6m_C_0
377,1v6p_A,CU,302,1v6p_A_0,1,,,,,,,data,1v6p_A,match,False,1v6p_A_0
378,1v6p_A,CU,305,1v6p_A_3,1,,,,,,,data,1v6p_A,match,False,1v6p_A_1
379,1v6p_A,CU,312,1v6p_A_9,1,,,,,,,data,1v6p_A,match,False,1v6p_A_2
380,1v7p_C,MN,1500,1v7p_C_0,1,,,,,,,data,1v7p_C,match,False,1v7p_C_0
381,1v87_A,ZN,201,1v87_A_0,1,,,,,,,data,1v87_A,match,False,1v87_A_0
382,1v87_A,ZN,401,1v87_A_1,1,,,,,,,data,1v87_A,match,False,1v87_A_1
383,1va1_A,ZN,100,1va1_A_0,1,,,,,,,data,1va1_A,match,False,1va1_A_0
384,1va3_A,ZN,100,1va3_A_0,1,,,,,,,data,1va3_A,match,False,1va3_A_0
385,1vcl_A,MG,1101,1vcl_A_0,1,,,,,,,data,1vcl_A,match,False,1vcl_A_0
386,1vcl_A,MG,1102,1vcl_A_1,1,,,,,,,data,1vcl_A,match,False,1vcl_A_1
387,1ve0_A,ZN,136,1ve0_A_0,1,,,,,,,data,1ve0_A,match,False,1ve0_A_0
388,1vfy_A,ZN,300,1vfy_A_0,1,,,,,,,data,1vfy_A,match,False,1vfy_A_0
389,1vfy_A,ZN,301,1vfy_A_1,1,,,,,,,data,1vfy_A,match,False,1vfy_A_1
390,1vj0_A,ZN,400,1vj0_A_0,1,,,,,,,data,1vj0_A,match,False,1vj0_A_0
391,1vj2_A,MN,115,1vj2_A_0,1,,,,,,,data,1vj2_A,match,False,1vj2_A_0
392,1vk9_A,ZN,143,1vk9_A_3,1,,,,,,,data,1vk9_A,match,False,1vk9_A_0
393,1vkm_A,MN,401,1vkm_A_2,1,,,,,,,data,1vkm_A,match,False,1vkm_A_0
394,1vlg_A,FE,200,1vlg_A_0,1,,,,,,,data,1vlg_A,match,False,1vlg_A_0
395,1vpy_A,ZN,278,1vpy_A_0,1,,,,,,,data,1vpy_A,match,False,1vpy_A_0
396,1vq0_A,ZN,300,1vq0_A_0,1,,,,,,,data,1vq0_A,match,False,1vq0_A_0
397,1vyk_A,ZN,1150,1vyk_A_0,1,,,,,,,data,1vyk_A,match,False,1vyk_A_0
398,1vyk_A,ZN,1151,1vyk_A_1,1,,,,,,,data,1vyk_A,match,False,1vyk_A_1
399,1vyx_A,ZN,1061,1vyx_A_0,1,,,,,,,data,1vyx_A,match,False,1vyx_A_0
400,1vyx_A,ZN,1062,1vyx_A_1,1,,,,,,,data,1vyx_A,match,False,1vyx_A_1
401,1vzy_A,ZN,1291,1vzy_A_0,1,,,,,,,data,1vzy_A,match,False,1vzy_A_0
402,1w25_A,MG,500,1w25_A_1,1,,,,,,,data,1w25_A,match,False,1w25_A_0
403,1w5c_A,MN,1347,1w5c_A_0,1,,,,,,,data,1w5c_A,partial,False,1w5c_A_0
404,1w5c_A,MN,1348,1w5c_A_1,1,,,,,,,data,1w5c_A,partial,False,1w5c_A_1
405,1w5c_A,MN,1349,1w5c_A_2,1,,,,,,,data,1w5c_A,partial,False,1w5c_A_2
406,1w5c_A,MN,1354,1w5c_A_4,1,,,,,,,data,1w5c_A,partial,False,1w5c_A_3
407,1w6g_A,CU,702,1w6g_A_1,1,,,,,,,data,1w6g_A,match,False,1w6g_A_0
408,1w9h_A,NI,1431,1w9h_A_1,1,,,,,,,data,1w9h_A,match,False,1w9h_A_0
409,1w9h_A,NI,1432,1w9h_A_2,1,,,,,,,data,1w9h_A,match,False,1w9h_A_1
410,1w9h_A,NI,1433,1w9h_A_3,1,,,,,,,data,1w9h_A,match,False,1w9h_A_2
411,1w9h_A,NI,1434,1w9h_A_4,1,,,,,,,data,1w9h_A,match,False,1w9h_A_3
412,1wdc_B,MG,502,1wdc_B_0,1,,,,,,,data,1wdc_B,match,False,1wdc_B_0
413,1we9_A,ZN,401,1we9_A_1,1,,,,,,,data,1we9_A,match,False,1we9_A_0
414,1wee_A,ZN,201,1wee_A_0,1,,,,,,,data,1wee_A,match,False,1wee_A_0
415,1wee_A,ZN,401,1wee_A_1,1,,,,,,,data,1wee_A,match,False,1wee_A_1
416,1wen_A,ZN,201,1wen_A_0,1,,,,,,,data,1wen_A,match,False,1wen_A_0
417,1wen_A,ZN,401,1wen_A_1,1,,,,,,,data,1wen_A,match,False,1wen_A_1
418,1wep_A,ZN,201,1wep_A_0,1,,,,,,,data,1wep_A,match,False,1wep_A_0
419,1weq_A,ZN,201,1weq_A_0,1,,,,,,,data,1weq_A,match,False,1weq_A_0
420,1weq_A,ZN,401,1weq_A_1,1,,,,,,,data,1weq_A,match,False,1weq_A_1
421,1wes_A,ZN,201,1wes_A_0,1,,,,,,,data,1wes_A,match,False,1wes_A_0
422,1wev_A,ZN,201,1wev_A_0,1,,,,,,,data,1wev_A,match,False,1wev_A_0
423,1wev_A,ZN,401,1wev_A_1,1,,,,,,,data,1wev_A,match,False,1wev_A_1
424,1wew_A,ZN,201,1wew_A_0,1,,,,,,,data,1wew_A,match,False,1wew_A_0
425,1wew_A,ZN,401,1wew_A_1,1,,,,,,,data,1wew_A,match,False,1wew_A_1
426,1wfe_A,ZN,401,1wfe_A_1,1,,,,,,,data,1wfe_A,match,False,1wfe_A_0
427,1wfh_A,ZN,201,1wfh_A_0,1,,,,,,,data,1wfh_A,match,False,1wfh_A_0
428,1wfh_A,ZN,401,1wfh_A_1,1,,,,,,,data,1wfh_A,match,False,1wfh_A_1
429,1wfk_A,ZN,200,1wfk_A_0,1,,,,,,,data,1wfk_A,match,False,1wfk_A_0
430,1wfk_A,ZN,400,1wfk_A_1,1,,,,,,,data,1wfk_A,match,False,1wfk_A_1
431,1wfl_A,ZN,201,1wfl_A_0,1,,,,,,,data,1wfl_A,match,False,1wfl_A_0
432,1wfl_A,ZN,401,1wfl_A_1,1,,,,,,,data,1wfl_A,match,False,1wfl_A_1
433,1wfp_A,ZN,201,1wfp_A_0,1,,,,,,,data,1wfp_A,match,False,1wfp_A_0
434,1wfp_A,ZN,401,1wfp_A_1,1,,,,,,,data,1wfp_A,match,False,1wfp_A_1
435,1wfz_A,ZN,201,1wfz_A_0,1,,,,,,,data,1wfz_A,match,False,1wfz_A_0
436,1wg2_A,ZN,200,1wg2_A_0,1,,,,,,,data,1wg2_A,match,False,1wg2_A_0
437,1wg2_A,ZN,400,1wg2_A_1,1,,,,,,,data,1wg2_A,match,False,1wg2_A_1
438,1wge_A,ZN,201,1wge_A_0,1,,,,,,,data,1wge_A,match,False,1wge_A_0
439,1wig_A,ZN,201,1wig_A_0,1,,,,,,,data,1wig_A,match,False,1wig_A_0
440,1wii_A,ZN,201,1wii_A_0,1,,,,,,,data,1wii_A,match,False,1wii_A_0
441,1wil_A,ZN,401,1wil_A_1,1,,,,,,,data,1wil_A,match,False,1wil_A_0
442,1wim_A,ZN,201,1wim_A_0,1,,,,,,,data,1wim_A,match,False,1wim_A_0
443,1wim_A,ZN,401,1wim_A_1,1,,,,,,,data,1wim_A,match,False,1wim_A_1
444,1wj0_A,ZN,182,1wj0_A_0,1,,,,,,,data,1wj0_A,match,False,1wj0_A_0
445,1wj2_A,ZN,470,1wj2_A_0,1,,,,,,,data,1wj2_A,match,False,1wj2_A_0
446,1wjp_A,ZN,501,1wjp_A_1,1,,,,,,,data,1wjp_A,match,False,1wjp_A_0
447,1wjp_A,ZN,701,1wjp_A_2,1,,,,,,,data,1wjp_A,match,False,1wjp_A_1
448,1wjv_A,ZN,201,1wjv_A_0,1,,,,,,,data,1wjv_A,match,False,1wjv_A_0
449,1wjv_A,ZN,401,1wjv_A_1,1,,,,,,,data,1wjv_A,match,False,1wjv_A_1
450,1wri_A,FES,96,1wri_A_0,2,FES,96,,,,,data,1wri_A,partial,False,1wri_A_0
451,1ws8_A,CU,1001,1ws8_A_0,1,,,,,,,data,1ws8_A,match,False,1ws8_A_0
452,1wyh_A,ZN,201,1wyh_A_0,1,,,,,,,data,1wyh_A,match,False,1wyh_A_0
453,1wyh_A,ZN,401,1wyh_A_1,1,,,,,,,data,1wyh_A,match,False,1wyh_A_1
454,1wys_A,ZN,401,1wys_A_1,1,,,,,,,data,1wys_A,match,False,1wys_A_0
455,1x3c_A,ZN,201,1x3c_A_0,1,,,,,,,data,1x3c_A,match,False,1x3c_A_0
456,1x3h_A,ZN,201,1x3h_A_0,1,,,,,,,data,1x3h_A,match,False,1x3h_A_0
457,1x4j_A,ZN,201,1x4j_A_0,1,,,,,,,data,1x4j_A,match,False,1x4j_A_0
458,1x4j_A,ZN,401,1x4j_A_1,1,,,,,,,data,1x4j_A,match,False,1x4j_A_1
459,1x4k_A,ZN,201,1x4k_A_0,1,,,,,,,data,1x4k_A,match,False,1x4k_A_0
460,1x4k_A,ZN,401,1x4k_A_1,1,,,,,,,data,1x4k_A,match,False,1x4k_A_1
461,1x4l_A,ZN,201,1x4l_A_0,1,,,,,,,data,1x4l_A,match,False,1x4l_A_0
462,1x4l_A,ZN,401,1x4l_A_1,1,,,,,,,data,1x4l_A,match,False,1x4l_A_1
463,1x4s_A,ZN,201,1x4s_A_0,1,,,,,,,data,1x4s_A,match,False,1x4s_A_0
464,1x4s_A,ZN,401,1x4s_A_1,1,,,,,,,data,1x4s_A,match,False,1x4s_A_1
465,1x4u_A,ZN,201,1x4u_A_0,1,,,,,,,data,1x4u_A,match,False,1x4u_A_0
466,1x4u_A,ZN,401,1x4u_A_1,1,,,,,,,data,1x4u_A,match,False,1x4u_A_1
467,1x4v_A,ZN,201,1x4v_A_0,1,,,,,,,data,1x4v_A,match,False,1x4v_A_0
468,1x4v_A,ZN,401,1x4v_A_1,1,,,,,,,data,1x4v_A,match,False,1x4v_A_1
469,1x4w_A,ZN,201,1x4w_A_0,1,,,,,,,data,1x4w_A,match,False,1x4w_A_0
470,1x4w_A,ZN,401,1x4w_A_1,1,,,,,,,data,1x4w_A,match,False,1x4w_A_1
471,1x5w_A,ZN,201,1x5w_A_0,1,,,,,,,data,1x5w_A,match,False,1x5w_A_0
472,1x61_A,ZN,201,1x61_A_0,1,,,,,,,data,1x61_A,match,False,1x61_A_0
473,1x61_A,ZN,401,1x61_A_1,1,,,,,,,data,1x61_A,match,False,1x61_A_1
474,1x62_A,ZN,201,1x62_A_0,1,,,,,,,data,1x62_A,match,False,1x62_A_0
475,1x62_A,ZN,401,1x62_A_1,1,,,,,,,data,1x62_A,match,False,1x62_A_1
476,1x63_A,ZN,201,1x63_A_0,1,,,,,,,data,1x63_A,match,False,1x63_A_0
477,1x63_A,ZN,401,1x63_A_1,1,,,,,,,data,1x63_A,match,False,1x63_A_1
478,1x64_A,ZN,201,1x64_A_0,1,,,,,,,data,1x64_A,match,False,1x64_A_0
479,1x68_A,ZN,201,1x68_A_0,1,,,,,,,data,1x68_A,match,False,1x68_A_0
480,1x68_A,ZN,401,1x68_A_1,1,,,,,,,data,1x68_A,match,False,1x68_A_1
481,1x6e_A,ZN,201,1x6e_A_0,1,,,,,,,data,1x6e_A,match,False,1x6e_A_0
482,1x6f_A,ZN,201,1x6f_A_0,1,,,,,,,data,1x6f_A,match,False,1x6f_A_0
483,1x6m_B,ZN,200,1x6m_B_0,1,,,,,,,data,1x6m_B,match,False,1x6m_B_0
484,1x9l_A,CU,150,1x9l_A_0,1,,,,,,,data,1x9l_A,match,False,1x9l_A_0
485,1x9u_B,CU,116,1x9u_B_0,1,,,,,,,data,1x9u_B,match,False,1x9u_B_0
486,1xa6_A,ZN,467,1xa6_A_0,1,,,,,,,data,1xa6_A,match,False,1xa6_A_0
487,1xaf_A,ZN,502,1xaf_A_1,1,,,,,,,data,1xaf_A,match,False,1xaf_A_0
488,1xaf_A,ZN,503,1xaf_A_2,1,,,,,,,data,1xaf_A,match,False,1xaf_A_1
489,1xb0_A,ZN,401,1xb0_A_1,1,,,,,,,data,1xb0_A,match,False,1xb0_A_0
490,1xf7_A,ZN,30,1xf7_A_0,1,,,,,,,data,1xf7_A,match,False,1xf7_A_0
491,1xf9_B,MG,15,1xf9_B_1,1,,,,,,,data,1xf9_B,match,False,1xf9_B_0
492,1xjh_A,ZN,63,1xjh_A_0,1,,,,,,,data,1xjh_A,match,False,1xjh_A_0
493,1xkf_A,ZN,1002,1xkf_A_1,1,,,,,,,data,1xkf_A,match,False,1xkf_A_0
494,1xki_A,ZN,1002,1xki_A_1,1,,,,,,,data,1xki_A,match,False,1xki_A_0
495,1xki_A,ZN,1003,1xki_A_2,1,,,,,,,data,1xki_A,match,False,1xki_A_1
496,1xm5_A,NI,5001,1xm5_A_0,1,,,,,,,data,1xm5_A,match,False,1xm5_A_0
497,1xmv_A,MG,702,1xmv_A_1,1,,,,,,,data,1xmv_A,match,False,1xmv_A_0
498,1xoc_A,ZN,521,1xoc_A_0,1,,,,,,,data,1xoc_A,match,False,1xoc_A_0
499,1xoc_A,ZN,523,1xoc_A_2,1,,,,,,,data,1xoc_A,match,False,1xoc_A_1
500,1xoc_A,ZN,525,1xoc_A_3,1,,,,,,,data,1xoc_A,partial,False,1xoc_A_2
501,1xoc_A,ZN,527,1xoc_A_5,1,,,,,,,data,1xoc_A,match,False,1xoc_A_3
502,1xoc_A,ZN,531,1xoc_A_9,1,,,,,,,data,1xoc_A,match,False,1xoc_A_4
503,1xoc_A,ZN,533,1xoc_A_11,1,,,,,,,data,1xoc_A,match,False,1xoc_A_5
504,1xoc_A,ZN,535,1xoc_A_13,1,,,,,,,data,1xoc_A,partial,False,1xoc_A_6
505,1xvx_A,FE,313,1xvx_A_0,1,,,,,,,data,1xvx_A,match,False,1xvx_A_0
506,1xvx_A,ZN,314,1xvx_A_1,1,,,,,,,data,1xvx_A,match,False,1xvx_A_1
507,1xvx_A,ZN,315,1xvx_A_2,1,,,,,,,data,1xvx_A,match,False,1xvx_A_2
508,1xvx_A,ZN,316,1xvx_A_3,1,,,,,,,data,1xvx_A,match,False,1xvx_A_3
509,1xvx_A,ZN,317,1xvx_A_4,1,,,,,,,data,1xvx_A,match,False,1xvx_A_4
510,1xvx_A,ZN,318,1xvx_A_5,1,,,,,,,data,1xvx_A,match,False,1xvx_A_5
511,1xwh_A,ZN,356,1xwh_A_1,1,,,,,,,data,1xwh_A,match,False,1xwh_A_0
512,1y02_A,ZN,161,1y02_A_0,1,,,,,,,data,1y02_A,match,False,1y02_A_0
513,1y1o_A,NI,321,1y1o_A_0,1,,,,,,,data,1y1o_A,match,False,1y1o_A_0
514,1y63_A,MN,352,1y63_A_3,1,,,,,,,data,1y63_A,match,False,1y63_A_0
515,1y63_A,MN,353,1y63_A_4,1,,,,,,,data,1y63_A,match,False,1y63_A_1
516,1y63_A,MN,354,1y63_A_5,1,,,,,,,data,1y63_A,match,False,1y63_A_2
517,1y63_A,MN,356,1y63_A_7,1,,,,,,,data,1y63_A,match,False,1y63_A_3
518,1y7p_A,ZN,301,1y7p_A_0,1,,,,,,,data,1y7p_A,match,False,1y7p_A_0
519,1y8a_A,MG,501,1y8a_A_0,1,,,,,,,data,1y8a_A,match,False,1y8a_A_0
520,1y8f_A,ZN,701,1y8f_A_0,1,,,,,,,data,1y8f_A,match,False,1y8f_A_0
521,1y8f_A,ZN,702,1y8f_A_1,1,,,,,,,data,1y8f_A,match,False,1y8f_A_1
522,1y9a_C,ZN,2002,1y9a_C_1,1,,,,,,,data,1y9a_C,match,False,1y9a_C_1
523,1y9a_C,MG,2009,1y9a_C_2,1,,,,,,,data,1y9a_C,match,False,1y9a_C_2
